Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14979026713544336,16.427492381865967,37230.52734375,44934.565433710515,28.81122106831096,1503.9930811683084,1020.9008785913748
0.44999999999999996,0.4493814526301092,16.456303284026468,37225.645389037527,44897.449169546366,28.78618798004991,1504.0587088279024,1020.8766371948379
0.74999999999999989,0.7489758909772849,16.476290727216441,37226.252719780234,44876.545210626362,28.77223790230758,1504.1096441560319,1020.8628439130451
1.05,1.0485716046206999,16.501545815025512,37262.3770435762,44892.757982626114,28.7849882376255,1504.2074591155849,1020.8683340740071
1.35,1.348165267645637,16.521784711433462,37297.774307509724,44913.500908884809,28.800704952411362,1504.2930911836083,1020.8772069202717
1.65,1.6477530221486505,16.530581145243417,37354.583520828346,44972.382387558573,28.843002453358643,1504.3737341254725,1020.9089901443072
1.9500000000000002,1.9473338561774063,16.536503350757513,37383.6473071128,45000.956136611123,28.863565972402082,1504.4205801288117,1020.9247608251307
2.25,2.2469136658407454,16.548802740600021,37383.448241277132,44987.395274265444,28.854437550716536,1504.4531335633603,1020.9163598362362
2.55,2.5464900943479258,16.528923756158971,37406.528853103468,45036.718351695636,28.888458975187735,1504.4355901556937,1020.9481944559676
2.85,2.8460525174942735,16.469633495953609,37431.969997773311,45131.782996618153,28.953028644385583,1504.3310070760981,1021.0122119562996
3.15,3.1456013572309258,16.415246224300322,37409.872876494745,45164.373373379305,28.973304987756521,1504.1906309848664,1021.041175961523
3.4499999999999997,3.4451515232777368,16.364850173749986,37291.612034655845,45076.450027034058,28.907899970629927,1503.9641418695971,1021.0035588215307
3.75,3.7447071334210267,16.323105483655304,37242.007017323165,45061.965432454788,28.895270778398988,1503.8248613814428,1021.0044515101706
4.05,4.0442580980759963,16.262688036936918,37216.327457697465,45096.828670471863,28.916777296433811,1503.6664655316602,1021.035615154683
4.35,4.3437952820545078,16.16324432469905,37193.184758158364,45177.664404651237,28.968875427959912,1503.4211437209449,1021.0987881820402
4.6499999999999995,4.6433131846326248,16.064999108456245,37179.606010901633,45269.215655779088,29.028585789967821,1503.1876245400777,1021.1674653859218
4.9499999999999993,4.94281357881134,15.986859562554404,37163.017400930657,45335.282816938226,29.071188347673438,1502.9968057814742,1021.21856332119
5.2499999999999991,5.24229756824072,15.894446381739453,37144.741095726436,45415.385684634959,29.122922217831967,1502.7712181881905,1021.2797291514305
5.55,5.541749245613218,15.68390789187915,37135.230097957443,45638.7205927309,29.269720843972959,1502.2820675613259,1021.4393557605713
5.85,5.8411520310190941,15.411795793184334,37074.822580679676,45871.288138762371,29.418919973174948,1501.5970534520841,1021.6136919415363
6.1499999999999995,6.1405387463630863,15.272981612788717,36817.248038745391,45709.612951843184,29.295080921664958,1501.0164358533727,1021.54939522797
6.4499999999999993,6.43994634748601,15.138272237208355,36545.754072128664,45524.822115101641,29.15506073629744,1500.428293712532,1021.4715563962402
6.7499999999999991,6.7393516411335774,14.828216788943182,36326.500246034266,45603.975240135485,29.191264652344874,1499.4776902880012,1021.5655301389991
7.0499999999999989,7.0387299023545777,14.575860499342106,36169.494140450406,45696.408977704566,29.23995843107075,1498.7215647396333,1021.6564207425652
7.35,7.3380858047377808,14.440171075824731,36103.549339855257,45770.021218271679,29.282818922208516,1498.3346474752866,1021.7185240723488
7.6499999999999995,7.6374223181121028,14.384151458647942,36140.062499976855,45881.479175605353,29.357975269023392,1498.2444537638596,1021.7891656718712
7.9499999999999993,7.936743444352877,14.361446106133592,36162.589699380929,45936.561377690094,29.395404465407893,1498.2189263937664,1021.8239606830663
